Bin index,variant index,variant index,variant index,variant index,variant index,variant index,variant index,variant index,variant index,variant index,variant index,variant index,variant index,variant index,variant index,variant index,variant index,variant index,variant index,variant index,variant index,variant index,variant index,variant index,variant index,variant index,Average bin PA,max RBS,Average RBS,Total fold,CAI,AAA codon count,GCA codon count,TTT codon count,FE window 1,FE window 2,FE window 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,7161,2706,6970,1319,5463,5279,4660,8076,5616,1228,9516,7802,10445,2815,11842,12432,3601,6278,904,3993,722,2341,3901,8253,6218,4298,0.048739961,-2.984615385,-0.505128205,-20.4,0.554052921,0.230769231,0.307692308,0.692307692,-7.85,-7.4,-7.223076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,3971,7664,12418,5981,11370,11666,4823,6996,6110,4909,11591,760,823,2210,3268,3753,4535,4603,4851,5453,5561,6470,7264,8211,9971,10657,0.065079104,-3.134615385,-0.56025641,-18.49615385,0.551212431,0.346153846,0.307692308,0.538461538,-7.507692308,-7.180769231,-6.815384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,1444,481,9843,4479,4205,6079,3314,2751,3970,9651,8391,3968,9800,5923,5125,8595,9504,10457,6299,8670,9393,4171,9362,6340,6474,1254,0.053068707,-2.615384615,-0.413301282,-18.31538462,0.506333921,0.423076923,0.384615385,0.5,-7.4,-7.319230769,-7.111538462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,1154,9193,4418,10222,1108,8305,4014,9889,10442,9535,2481,11631,4870,2895,3323,8230,4539,2380,2952,3729,10801,9442,6499,10470,8198,8572,0.050533288,-2.8,-0.463301282,-19.90384615,0.554040601,0.384615385,0.153846154,0.5,-7.865384615,-7.307692308,-6.884615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,3778,6857,12249,4865,10045,3664,4374,1963,6393,7694,11495,5645,7626,10170,3686,9236,10474,2671,8949,8440,6588,2306,1240,12472,10311,10706,0.054793533,-2.9,-0.475160256,-18.94230769,0.553529872,0.307692308,0.192307692,0.269230769,-7.8,-7.184615385,-6.903846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,2670,3319,4082,5140,2199,2082,9106,10627,3008,4691,5578,3212,7070,9493,4173,6665,4133,11656,3391,762,8465,12742,5408,5753,2061,5941,0.051134653,-2.792307692,-0.465865385,-18.32307692,0.537594027,0.384615385,0.307692308,0.384615385,-7.846153846,-7.507692308,-6.996153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,4463,2515,7989,2840,9751,10786,1336,8357,8153,6530,7349,11325,4637,7943,2023,7126,4707,5719,12892,6248,6631,4185,6784,4746,2962,5785,0.056921149,-2.784615385,-0.490865385,-18.81538462,0.575762674,0.192307692,0.269230769,0.730769231,-7.861538462,-7.407692308,-7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,4826,8139,12626,3719,2993,5161,4758,687,3893,9253,8155,5692,1870,6021,10407,2366,11692,1359,11334,7747,3504,2747,3807,8374,9472,1983,0.04120109,-2.8,-0.572435897,-19.70769231,0.535066133,0.153846154,0.423076923,0.538461538,-8.169230769,-7.35,-6.880769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2549,2550,2552,2621,2660,2705,2707,2834,2889,2918,3029,3031,3036,3038,3048,3068,3093,3108,3125,3126,3129,3132,3153,3228,3230,3233,0.024666667,-2.853846154,-0.491826923,-17.85384615,0.60175356,0.269230769,0.115384615,0.846153846,-8.476923077,-8.023076923,-7.126923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,350,351,352,353,354,355,0.043886352,-2.753846154,-0.408333333,-17.67692308,0.55090532,0.384615385,0.269230769,0.5,-5.930769231,-6.073076923,-6.534615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,7702,7794,7851,7868,7879,7885,7921,7948,7970,7974,7977,7979,8007,8014,8036,8041,8051,8068,8125,8157,8199,8315,8346,8439,8448,8458,0.063983218,-3.730769231,-0.782532051,-20.74230769,0.629081689,0.115384615,0.269230769,0.307692308,-9.407692308,-7.2,-7.130769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,10156,1160,9481,7469,9408,8408,676,4744,7391,10596,2983,8611,1610,8304,9427,12620,1287,7007,5460,1099,4181,7090,3593,6172,12172,11784,0.045397095,-2.738461538,-0.413301282,-18.54230769,0.485748733,0.615384615,0.423076923,0.5,-7.496153846,-7.334615385,-6.953846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,10428,10462,10806,7079,912,7917,7642,3525,7614,11887,12179,750,12591,11684,7006,8585,9563,7267,1033,3512,5695,1947,5303,7339,5357,9484,0.063148654,-2.6,-0.465064103,-17.60769231,0.576621013,0.615384615,0.346153846,0.384615385,-7.6,-7.2,-6.834615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,11327,6232,12449,8317,7474,12436,11222,10769,3898,10391,8914,717,7740,1973,7780,8855,11766,11793,1642,8938,10638,826,10898,9291,6374,6878,0.043324272,-2.396153846,-0.327083333,-19.36923077,0.510458821,0.423076923,0.307692308,0.730769231,-7.684615385,-7.323076923,-7.165384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1412,1476,1494,1535,1548,1580,1680,1693,1700,1724,1799,1864,1952,2015,2032,2130,2133,2175,2208,2218,2232,2322,2345,2438,2489,2511,0.028031535,-3.046153846,-0.590705128,-21.34615385,0.52803919,0.307692308,0.384615385,0.192307692,-9.826923077,-8.084615385,-7.465384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,0.043886352,-2.407692308,-0.413461538,-17.53076923,0.576977947,0.576923077,0.230769231,0.615384615,-5.973076923,-6.196153846,-6.684615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,7712,8118,8484,7775,3253,4501,4895,11549,1046,6052,8891,12746,8467,6046,11105,533,11501,3828,11036,6957,8373,7404,2427,6785,3870,11155,0.04985043,-2.642307692,-0.439903846,-19.73461538,0.557309363,0.384615385,0.230769231,0.384615385,-8.080769231,-7.207692308,-6.984615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,11161,12175,1080,12314,9967,782,7307,1037,5431,2468,644,8399,9983,10522,9657,4189,12726,7913,9705,10437,3275,11247,9538,446,11076,1648,0.05883535,-2.492307692,-0.417948718,-18.49230769,0.543821968,0.692307692,0.423076923,0.423076923,-7.65,-7.426923077,-6.915384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7741,7830,7838,7843,7870,7942,8019,8028,8052,8117,8207,8214,8217,8222,8227,8269,8379,8405,8498,8504,8702,8838,8874,8925,8998,9007,0.043886352,-2.634615385,-0.412019231,-19.94230769,0.554173859,0.038461538,0.5,0.307692308,-8.996153846,-7.2,-7.292307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4281,9434,9618,9635,1468,3130,2989,10821,11015,12653,2892,12555,5390,7225,7767,6513,12287,5012,8004,11918,11012,3478,5813,8017,10939,9457,0.025258578,-2.407692308,-0.403205128,-18.1,0.493454218,0.115384615,0.576923077,0.269230769,-7.461538462,-7.184615385,-6.819230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8790,10487,3540,9905,6640,9774,515,12238,11346,2602,11879,11738,8242,3219,5967,5296,6450,7508,9757,7446,10519,726,4029,7011,11440,9486,0.044774683,-2.376923077,-0.361538462,-19.07692308,0.517869988,0.384615385,0.307692308,0.423076923,-7.438461538,-7.173076923,-6.846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,7787,7438,229,4700,1382,1897,1053,8875,9347,1678,5117,4589,10323,8245,3267,677,11905,10414,2259,12141,1405,3397,2221,4099,751,4003,0.052188915,-2.411538462,-0.369551282,-18.43461538,0.513796382,0.307692308,0.153846154,0.5,-7.938461538,-7.311538462,-6.819230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,8906,12409,11937,10497,2784,5714,2319,6709,6979,9803,2000,2561,6166,1274,7244,1389,11450,5146,987,8509,771,11878,3588,3494,12835,4156,0.053742446,-2.484615385,-0.425641026,-19.64615385,0.561641068,0.269230769,0.307692308,0.653846154,-7.823076923,-7.342307692,-6.857692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,9839,12220,3089,10304,9746,4062,8123,2767,1402,3094,4577,7449,2392,8182,873,6801,6075,9186,3063,456,7380,5819,9261,3152,10033,8605,0.124554645,-2.584615385,-0.429967949,-18.46153846,0.600899078,0.461538462,0.461538462,0.346153846,-7.788461538,-7.407692308,-6.973076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11140,11256,11260,11273,11310,11313,11358,11480,11492,11610,11711,11808,11811,11860,11875,11906,11921,11926,11932,11993,12023,12050,12090,12117,12123,12127,0.024666667,-2.55,-0.396474359,-18.13076923,0.588020645,0.461538462,0.269230769,0.538461538,-6.961538462,-6.9,-6.553846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,11150,712,3991,6636,7066,11023,492,601,5517,6159,8016,9724,12681,7871,10529,11873,11973,2896,3413,5044,6982,9921,11162,6577,7013,9585,0.025536458,-2.376923077,-0.353205128,-19.15384615,0.554140341,0.192307692,0.615384615,0.884615385,-7.496153846,-7.292307692,-7.034615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,11491,1872,11983,8723,10855,8983,8475,3304,2430,3751,3516,5687,5437,5919,2450,9688,11456,8320,5148,5065,2857,6525,1755,10458,2329,12644,0.04680045,-2.853846154,-0.467788462,-19.76923077,0.584979349,0.153846154,0.307692308,0.5,-8.019230769,-7.280769231,-6.980769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,503,7429,11683,6773,4623,9052,12115,1874,2101,9005,10247,6326,6559,5905,12628,12046,12833,11301,4296,10879,1016,6431,2794,8050,6109,10400,0.070279611,-2.769230769,-0.532211538,-18.93846154,0.56910785,0.807692308,0.423076923,0.384615385,-7.569230769,-7.311538462,-6.957692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,8047,8066,8072,8073,8082,8122,8148,8151,8202,8239,8258,8303,8312,8385,8414,8422,8427,8433,8434,8523,8560,8567,8568,8582,8592,8600,0.098884186,-2.8,-0.408974359,-18.6,0.554809534,0.538461538,0.192307692,0.307692308,-9.111538462,-7.2,-7.130769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,5470,11996,8302,8246,9355,7101,8464,12018,10313,7749,1854,9229,531,2030,10403,2192,7651,2274,11730,10427,2985,7812,7612,1825,5022,11757,0.052303337,-2.9,-0.521153846,-19.10384615,0.524938669,0.192307692,0.538461538,0.653846154,-8.6,-7.415384615,-7.096153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,9313,4528,923,3203,5655,4458,5030,719,5968,9886,12194,11567,1345,7631,11712,5159,6156,7039,4990,1267,5617,4962,11660,2045,12222,5634,0.055357159,-2.95,-0.481891026,-19.19615385,0.512040765,0.269230769,0.230769231,0.384615385,-7.638461538,-7.261538462,-6.796153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,6660,6458,8293,7955,2982,2129,10157,1304,5693,10732,3250,7847,8218,6344,907,12834,11452,8515,1180,2664,6279,1781,4558,6820,10954,7279,0.058160489,-2.942307692,-0.516346154,-19.18076923,0.55587134,0.576923077,0.230769231,0.538461538,-8.057692308,-7.392307692,-7.157692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,8761,2277,8039,9842,1756,4155,7639,10243,6515,12303,5032,4047,9071,3864,461,5220,3385,1098,8610,2260,11790,5236,3161,4474,2582,12397,0.043439666,-3.076923077,-0.557051282,-19.41153846,0.533562332,0.5,0.423076923,0.730769231,-8.096153846,-7.342307692,-6.880769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,4517,5649,4981,4925,7965,8934,4462,7158,3095,1515,5150,8494,8274,1597,6697,5119,11083,11571,5756,3669,4359,6645,10746,7864,11214,10305,0.047268037,-3.011538462,-0.546153846,-19.21923077,0.552063138,0.269230769,0.384615385,0.538461538,-7.707692308,-7.211538462,-7.065384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,9297,8913,6234,5920,8383,12450,514,11208,3677,5427,12020,3058,2385,2996,6468,11141,12377,7957,3379,708,1938,2757,3231,5743,8446,10571,0.082753407,-2.969230769,-0.5375,-19.5,0.547227439,0.230769231,0.384615385,0.192307692,-7.911538462,-7.392307692,-6.969230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1599,3338,6339,10380,1858,1966,9526,6068,6419,8556,7530,3590,2883,10237,4164,1581,9801,11511,9856,5195,11763,12070,9681,3343,4335,9755,0.043035984,-3.184615385,-0.583974359,-18.82692308,0.519122282,0.153846154,0.153846154,0.807692308,-7.638461538,-7.292307692,-6.907692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,8787,10346,849,11091,3922,2230,3691,4949,10812,7636,846,8257,8835,5989,4110,6153,10166,7841,4442,3926,7768,10134,3780,11574,8698,5493,0.050490669,-2.569230769,-0.435576923,-19.08846154,0.525412476,0.423076923,0.269230769,0.576923077,-7.888461538,-7.142307692,-6.884615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,8991,4551,959,565,3208,1297,945,6251,2408,4431,1327,1152,4806,9804,3133,3080,3933,9164,9030,3057,7123,6031,3039,9799,4009,9239,0.116081534,-2.665384615,-0.467307692,-18.74615385,0.585070327,0.423076923,0.192307692,0.5,-7.753846154,-7.573076923,-6.988461538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1883,11402,6207,5524,8368,7290,980,1034,4863,11005,6078,7887,6217,10761,5752,1782,12546,11297,11640,8430,8100,5721,11966,8417,12649,7099,0.032625758,-2.742307692,-0.478685897,-19.41538462,0.53431415,0.269230769,0.384615385,0.846153846,-7.880769231,-7.203846154,-6.853846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,11115,2891,11768,10718,5845,12565,6745,10362,4594,5862,1090,11131,494,7348,4282,2620,5422,8660,8297,11806,12067,12347,798,3355,1211,487,0.028654134,-2.430769231,-0.410737179,-19.02692308,0.514793305,0.423076923,0.423076923,0.076923077,-7.465384615,-7.323076923,-6.823076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,4552,12122,8407,4213,4975,8642,2018,10986,6831,1914,5294,3648,8471,9044,9252,3892,4132,12816,3156,10958,5783,8791,5184,1121,6904,9546,0.056540794,-2.35,-0.318269231,-18.31923077,0.559899594,0.384615385,0.346153846,0.961538462,-7.696153846,-7.184615385,-6.784615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,5727,12152,3479,9910,12738,8839,10989,1486,7630,7733,10004,3325,3364,5404,12809,10975,10858,3368,465,8872,10281,5666,9565,9448,7030,2456,0.048357076,-2.569230769,-0.400641026,-17.95384615,0.544190843,0.307692308,0.153846154,0.461538462,-7.553846154,-7.276923077,-6.869230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,5899,1103,3660,5037,8860,9846,1563,9927,3448,6880,7490,10819,3625,2005,4912,11133,6603,2276,10079,11154,11597,896,11096,5790,8615,12106,0.037036661,-2.919230769,-0.466346154,-18.96153846,0.572642289,0.269230769,0.230769231,0.653846154,-7.623076923,-7.238461538,-6.819230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,785,1437,7964,12708,9519,5732,11165,12055,11587,3116,3067,6135,3111,4387,1702,8829,6200,6358,3296,6767,3263,8319,7686,3840,549,3053,0.09150211,-3.026923077,-0.45224359,-18.72307692,0.569104565,0.230769231,0.384615385,0.576923077,-7.842307692,-7.534615385,-7.176923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,433,6518,1329,2429,6994,10823,12706,9145,7954,9070,6536,5214,6301,12430,12572,10607,12858,3019,3046,1407,3034,1668,1641,9501,12010,9358,0.076923486,-3.357692308,-0.664423077,-18.73076923,0.573077559,0.692307692,0.307692308,0.538461538,-7.607692308,-7.380769231,-6.934615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,745,765,814,827,868,903,915,948,1023,1025,1051,1071,1073,1102,1127,1164,1189,1193,1271,1280,1293,1328,1340,1355,1358,1394,0.031342706,-2.842307692,-0.516987179,-19.24230769,0.604651469,0.230769231,0.230769231,0.653846154,-8.307692308,-8.192307692,-7.319230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,10818,7192,1512,10412,660,6924,4222,10032,8577,5580,12299,4549,7629,2553,8513,1913,12721,11543,11564,3716,2793,7504,8215,9328,4612,5062,0.051852914,-2.161538462,-0.295192308,-19.32692308,0.494484675,0.576923077,0.153846154,0.692307692,-7.842307692,-7.269230769,-6.926923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,3241,3265,3281,3298,3350,3369,3402,3513,3526,3580,3666,3845,3855,3954,4011,4020,4038,4043,4092,4144,4187,4396,4411,4415,4444,4451,0.063983218,-3.1,-0.521474359,-18.74230769,0.55261387,0.076923077,0.269230769,0.461538462,-7.476923077,-7.423076923,-6.973076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,7534,11082,3740,5630,2200,2247,9121,1242,7548,8890,6725,2025,12475,2251,11186,4177,12881,7836,2998,1792,11188,8788,12883,9377,11516,8001,0.052988136,-2.738461538,-0.449038462,-18.90384615,0.585079445,0.346153846,0.423076923,0.807692308,-8.173076923,-7.396153846,-7.003846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,12656,12674,12682,12702,12719,12743,12747,12774,12895,12900,4837,11668,11548,7911,1270,4064,12260,3706,5186,6294,9074,3074,5717,10729,7276,1351,0.064030208,-2.853846154,-0.453685897,-19.16538462,0.582557842,0.269230769,0.230769231,1.192307692,-7.073076923,-7.015384615,-6.730769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,4207,10694,10499,11590,1923,7093,3143,4894,7319,5958,2098,6743,10759,486,7883,10788,3749,2204,11336,7622,3798,12233,10942,12204,2351,2792,0.0307923,-2.569230769,-0.416987179,-18.41538462,0.537732963,0.384615385,0.076923077,0.423076923,-8.023076923,-7.292307692,-6.896153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,901,6668,9024,1411,12757,4542,8985,8725,9512,1654,2154,806,10923,3483,12357,2626,10782,12387,4084,4398,11717,7057,11720,6905,10489,2791,0.050839114,-2.619230769,-0.462980769,-19.86538462,0.567646354,0.269230769,0.269230769,0.346153846,-7.446153846,-7.326923077,-6.934615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,3374,2585,8323,9019,10502,12500,2575,10796,11570,831,9169,8819,4779,11048,9812,11722,9351,9868,7198,8775,11157,5793,9155,6946,6175,9513,0.055092661,-3.05,-0.482852564,-19.48461538,0.541876391,0.384615385,0.653846154,0.5,-7.530769231,-7.226923077,-6.857692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,11539,11596,11601,11773,11775,11782,11833,11853,11881,11884,11901,11922,11946,12158,12174,12201,12301,12340,12359,12379,12403,12425,12474,12480,12539,12587,0.043886352,-3.357692308,-0.647275641,-18.00769231,0.534984963,0.346153846,0.5,0.423076923,-6.907692308,-6.9,-6.519230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,7927,7981,8150,8185,8206,8212,8301,8314,8321,8376,8398,8508,8511,8621,8661,8729,8735,8740,8910,8921,9062,9235,9255,9288,9410,9460,0.028031535,-2.492307692,-0.324519231,-19.84615385,0.538565841,0.538461538,0.115384615,0.230769231,-8.319230769,-7.176923077,-7.084615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,10065,6004,8892,9026,6434,6598,12581,7660,11843,8236,11488,5196,7145,3279,1550,1685,9002,9249,4450,6416,931,7536,1773,12612,2650,6751,0.057417616,-2.511538462,-0.357371795,-18.88461538,0.520771261,0.153846154,0.269230769,1.076923077,-7.653846154,-7.3,-6.976923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,4543,11088,3426,1183,6651,11397,8124,1770,10161,8161,6747,10971,4722,838,2546,4926,5103,3676,9653,691,12872,10846,11628,11400,10268,12770,0.039482341,-2.903846154,-0.512179487,-18.86153846,0.584824582,0.5,0.384615385,0.769230769,-7.711538462,-7.226923077,-6.773076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,2959,2275,5372,9001,3707,2360,2526,7588,7710,12573,7623,9078,7570,8255,7310,7691,10064,7835,12375,9962,5891,7701,12535,5867,2912,3654,0.085849766,-2.692307692,-0.472916667,-18.72307692,0.548675966,0.192307692,0.384615385,0.653846154,-8.388461538,-7.261538462,-6.892307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,3171,11749,1440,4192,572,12214,1079,7284,10588,10345,9298,4400,11045,2631,11059,8928,3269,12732,5498,7578,7208,7130,7661,5274,5932,5142,0.060956296,-2.646153846,-0.401923077,-19.45384615,0.548022541,0.461538462,0.346153846,0.269230769,-7.588461538,-7.45,-7.203846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1413,1430,1451,1459,1472,1473,1475,1509,1517,1566,1633,1660,1676,1688,1690,1698,1824,1905,1951,1956,1958,2034,2046,2109,2136,2180,0.031342706,-3.588461538,-0.753846154,-20.96538462,0.547105863,0.192307692,0.307692308,0.269230769,-9.153846154,-8.073076923,-7.542307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,2246,9181,887,8263,2990,8098,12024,979,4464,10271,5215,6850,9081,11342,8981,10484,7700,5948,11654,11192,11704,7302,1465,1300,11588,7140,0.062130763,-3.161538462,-0.566185897,-18.73846154,0.504265404,0.461538462,0.307692308,0.307692308,-7.757692308,-7.276923077,-7.003846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10431,8078,2457,10184,7968,2699,8873,2500,11169,7219,11471,4631,2336,12279,12782,6171,10092,10284,5858,3667,9916,12894,3725,474,2931,8233,0.047569042,-2.453846154,-0.475961538,-19.73461538,0.587371888,0.307692308,0.423076923,0.423076923,-7.896153846,-7.292307692,-6.957692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,3123,9189,9329,8469,11577,3637,7320,9279,3724,5590,3727,4199,1410,12691,11681,8081,11632,12140,10472,8587,7422,6723,3810,12356,12315,8083,0.05068892,-2.484615385,-0.34150641,-18.51153846,0.524129792,0.230769231,0.307692308,0.538461538,-7.473076923,-7.165384615,-6.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,2760,3043,4452,10392,6338,3142,6190,10187,3021,7096,11478,12385,10953,2123,7318,8466,3137,6700,9642,1547,10000,9262,8765,3182,1370,4968,0.119849837,-2.888461538,-0.435737179,-18.38461538,0.566613165,0.307692308,0.576923077,0.423076923,-7.673076923,-7.476923077,-7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2700,4855,5052,5355,5623,5763,6010,7012,2161,5347,5992,11904,9583,3561,5415,9674,10411,2059,2127,2173,9454,1158,3352,5363,6314,11810,0.025648188,-2.611538462,-0.417948718,-18.69230769,0.537547007,0.346153846,0.384615385,0.461538462,-7.761538462,-7.257692308,-6.873076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,7420,5170,1431,9104,6235,10515,2474,10579,802,445,815,2741,3232,11586,532,12001,946,7398,3665,6984,623,9498,1039,4423,12519,3510,0.051957846,-2.303846154,-0.368108974,-18.08076923,0.494702677,0.307692308,0.346153846,0.423076923,-7.65,-7.480769231,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,10792,9098,6027,10600,1826,4614,9143,10797,10634,757,9786,7342,6546,12219,769,10417,11789,6427,8848,5005,8420,10256,5552,8194,9284,3455,0.058314674,-2.715384615,-0.47099359,-18.65769231,0.547223237,0.384615385,0.192307692,0.730769231,-7.576923077,-7.253846154,-6.915384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1602,12771,1572,1856,3225,9673,5076,3847,9306,3370,11248,9676,2909,4759,11872,11962,12850,6983,8174,2830,5016,4453,5291,12814,12476,6847,0.045669918,-3.646153846,-0.746794872,-19.81538462,0.530727393,0.269230769,0.192307692,0.538461538,-7.726923077,-7.292307692,-7.011538462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,10584,10632,10714,10037,5278,5501,1838,3980,6307,4959,1448,2908,1674,2330,10591,12060,8324,974,12863,832,7148,6509,8413,5292,11485,12623,0.050629818,-2.461538462,-0.404326923,-19.09615385,0.565972947,0.192307692,0.192307692,0.538461538,-7.788461538,-7.338461538,-6.953846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1044,2862,1646,466,1526,10177,4939,10426,920,12482,7914,11070,2967,4202,5957,7360,6454,11231,7505,11911,3887,8569,8804,7416,937,10903,0.043547567,-2.365384615,-0.43974359,-18.87307692,0.555552672,0.269230769,0.115384615,0.230769231,-7.65,-7.396153846,-7.023076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,4422,6024,3179,4702,6901,8064,12532,10120,2571,2749,4857,2610,2132,1417,7074,6822,4246,12788,2096,8351,2914,5583,10248,2411,7472,2177,0.051545797,-3.130769231,-0.580448718,-20.25,0.548540504,0.346153846,0.461538462,0.461538462,-8.126923077,-7.430769231,-6.934615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,6894,2987,3747,2473,2194,865,9086,12146,2504,2228,10768,11280,469,2824,1004,10226,1834,11844,2220,11672,9770,4690,1296,4533,11747,2734,0.05261883,-2.088461538,-0.271474359,-19.29615385,0.566865916,0.5,0.346153846,0.5,-8.269230769,-7.538461538,-6.846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,11568,10104,10578,9180,9238,1840,12661,3562,9250,7448,9779,5890,5230,12780,4190,8932,2711,6870,6081,585,5671,10990,4573,3288,12804,7000,0.048585495,-2.511538462,-0.490224359,-18.81538462,0.550606445,0.076923077,0.230769231,0.730769231,-7.342307692,-7.269230769,-6.896153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,11942,12613,9603,2189,7078,1789,6018,3433,1750,11807,7509,8190,10224,12521,12473,7800,7874,12549,2086,4934,8538,2893,5585,11497,3549,3825,0.031162439,-3.523076923,-0.701762821,-19.60384615,0.564820803,0.269230769,0.307692308,0.576923077,-8.088461538,-7.242307692,-6.815384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,5913,1381,659,11677,6514,12758,11908,8292,2648,5329,8674,656,9285,8095,12827,1733,10576,5987,1618,4620,6522,8920,2915,4661,2606,5956,0.04572496,-2.988461538,-0.486698718,-19.51538462,0.514399638,0.538461538,0.307692308,0.461538462,-7.580769231,-7.326923077,-7.015384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
